key,author,comment,hashtags,mentions
https://www.instagram.com/p/B8edeaOlYOH/,sleepinggiant_2,Wow to see they can find some joy regardless of the state of their country. This is wonderful 🙏🏽❤️,,
https://www.instagram.com/p/B8edeaOlYOH/,danielc4,Snowfall for the first time in a decade???? Must be global warming 😂,,
https://www.instagram.com/p/B8edeaOlYOH/,youngboy_jr_1,Baghdad look like homeless Street,,
https://www.instagram.com/p/B8edeaOlYOH/,migz1313,I have my fingers crossed that NJ turns into a tropical paradise.,,
https://www.instagram.com/p/B8edeaOlYOH/,garzalynn,"SO many "" once in 100 year"" events 😢😢",,
https://www.instagram.com/p/B8edeaOlYOH/,deemaaltaai___.tm83,The amount of happiness we felt while snow was falling is unmeasurable! The first time in my life I see snow in a live show,,
https://www.instagram.com/p/B8edeaOlYOH/,effiekay47,Let them get out and enjoy it,,
https://www.instagram.com/p/B8eS_WHHBU_/,abcnews,"An orphaned bear cub named Masha, who was found in a forest last month, is on the road to recovery, along with three other rescued cubs at a rescue center in Russia.",,
https://www.instagram.com/p/B8eS_WHHBU_/,amodeolinda,🥰 So precious...,,
https://www.instagram.com/p/B8eS_WHHBU_/,nina._stewart5,Here you go again is this music necessary!!!,,
https://www.instagram.com/p/B8eS_WHHBU_/,scubalover14,🥰🥰🥰🥰🥰🥰,,
https://www.instagram.com/p/B8eS_WHHBU_/,carrie_berrie1373_,Awww 🥰 😘,,
https://www.instagram.com/p/B8eS_WHHBU_/,performertheater,😘🤗🐻,,
https://www.instagram.com/p/B8eS_WHHBU_/,luisliuvislivia,😍😍😍,,
https://www.instagram.com/p/B8eS_WHHBU_/,vicki.gamblekrulikoski,Who killed the mother?,,
https://www.instagram.com/p/B8eS_WHHBU_/,caiolagalley,Awww reminds me of Marsha and the bear,,
https://www.instagram.com/p/B8eS_WHHBU_/,animatronicbear,Soooo cute!,,
https://www.instagram.com/p/B8eS_WHHBU_/,turnup_time28,Awwwwe. LIL' BABIES. ❤❤❤,,
https://www.instagram.com/p/B8eS_WHHBU_/,i_am_that_ghost,🔥🖤👻💓,,
https://www.instagram.com/p/B8eS_WHHBU_/,jnstphns,Aw so adorable,,
https://www.instagram.com/p/B8eQ0eshhvb/,abcnews,"A rare mother right whale and her calf were spotted swimming near the surface of the sea off the coast of North Myrtle Beach, South Carolina. #whales #rightwhale","['whales', 'rightwhale']",
https://www.instagram.com/p/B8eQ0eshhvb/,annemariecooper1968,I hope they got in the water and check them to make sure nothing was wrong that’s an odd site,,
https://www.instagram.com/p/B8eQ0eshhvb/,yvelyse_santiago,❤️Beautiful creatures,,
https://www.instagram.com/p/B8eQ0eshhvb/,sand_artist_lawrence_koh,Beautiful 💙,,
https://www.instagram.com/p/B8eQ0eshhvb/,joannaairbnbsuperhost,Beautiful ❤️,,
https://www.instagram.com/p/B8eQ0eshhvb/,jla_105,"God please bless and protect these beautiful, precious animals 🙏🏻♥️🙏🏻 both sea and land",,
https://www.instagram.com/p/B8eQ0eshhvb/,ricekryspy,Gotta love the hometown,,
https://www.instagram.com/p/B8eQ0eshhvb/,dyanspoto,This is beautiful ❤️,,
https://www.instagram.com/p/B8eQ0eshhvb/,pedroyodani223,Beautiful ❤️,,
https://www.instagram.com/p/B8eQ0eshhvb/,amandaraeseymour,Beautiful baby 🐳,,
https://www.instagram.com/p/B8eQ0eshhvb/,lowpro,They just showed up early to vote for Bernie!,,
https://www.instagram.com/p/B8eQ0eshhvb/,petersamuelbevins,🎄🎄🎄,,
https://www.instagram.com/p/B8eQ0eshhvb/,ranamariasilvada,😍😍😍💓,,
https://www.instagram.com/p/B8eJOLapTa7/,abcnews,"""Oh my God, he did it!"" When a man dropped sock from a laundry pile while carrying it up the stairs, his dog Jonsi was there to spring into action when asked, much to his owner's surprise.",,
https://www.instagram.com/p/B8eJOLapTa7/,myfathersdaughter4079,I'm the dog that didn't even flinch on the couch and continued on with my second nap of the day. 😏,,
https://www.instagram.com/p/B8eJOLapTa7/,millergirl_5,Dogs are SO smart. ❤️,,
https://www.instagram.com/p/B8eJOLapTa7/,jacob_kamila2020,"Mine would have grabbed the sock, shown it to me & look at me like, “I’ll give it to you for a cookie!”",,
https://www.instagram.com/p/B8eJOLapTa7/,josysworld,Why can’t my ungrateful fur babies do this for me 😂 too cute 😍,,
https://www.instagram.com/p/B8eJOLapTa7/,sharondivine,More reluctant than a spring...but nevertheless...hes the best!,,
https://www.instagram.com/p/B8eJOLapTa7/,__alphakennybody_,Man's best friend ❤️,,
https://www.instagram.com/p/B8eJOLapTa7/,cartii.c,Dogs are the best ❤️❤️❤️❤️,,
https://www.instagram.com/p/B8eJOLapTa7/,nirvj_1980s,Omg I love dogs! ❤️❤️❤️❤️,,
https://www.instagram.com/p/B8eJOLapTa7/,peruvian1rmb,Good dog. Time for a treat! 🐕,,
https://www.instagram.com/p/B8eJOLapTa7/,staceybridges6,Good boy...,,
https://www.instagram.com/p/B8eJOLapTa7/,zcvazquez1,Doggies earning their keep!,,
https://www.instagram.com/p/B8eJOLapTa7/,lilangriy,Oh Em Geee what a gooood boyyy 👏 👏 We need more post like this 💜⭐️,,
https://www.instagram.com/p/B8eE7pOH2sS/,abcnews,"WELCOME TO THE WORLD: A three-week-old baby Western lowland gorilla—a species that is critically endangered—clings to her mother. She is the first baby gorilla born at the L.A. Zoo in some two decades, as part of a species survival program. #gorillas #endangeredspecies #animals #losangeles #california #babyanimals","['gorillas', 'endangeredspecies', 'animals', 'losangeles', 'california', 'babyanimals']",
https://www.instagram.com/p/B8eE7pOH2sS/,mamacalnj,Amazing! Nature at its best!,,
https://www.instagram.com/p/B8eE7pOH2sS/,mmcconnell595,I want them to survive ..... beautiful animals,,
https://www.instagram.com/p/B8eE7pOH2sS/,walker7145,Sweet,,
https://www.instagram.com/p/B8eE7pOH2sS/,ben_dayho420,Imagine being born in captivity,,
https://www.instagram.com/p/B8eE7pOH2sS/,ohnielo,❤️❤️❤️ Every species deserve to live and humans should STOP destroying these animals' habitats!,,
https://www.instagram.com/p/B8eE7pOH2sS/,janabananahenderson,I know Ellen must be loving this!❤save all animals ❤🇨🇦,,
https://www.instagram.com/p/B8eE7pOH2sS/,mmcconnell595,I want them to survive ..... beautiful animals,,
https://www.instagram.com/p/B8eE7pOH2sS/,sand_artist_lawrence_koh,Beautiful ❤💜❤💜💗,,
https://www.instagram.com/p/B8eE7pOH2sS/,soonheesmyth_,So beautiful 😍 ❤️,,
https://www.instagram.com/p/B8eE7pOH2sS/,alicia_r28,Cute!,,
https://www.instagram.com/p/B8eE7pOH2sS/,missybh0619,💖💖💖,,
https://www.instagram.com/p/B8eE7pOH2sS/,sandy.e92,Better than a human baby any day! 💗,,
https://www.instagram.com/p/B8eDVNbHyPZ/,abcnews,Disinfecting stations springing up in China amid coronavirus outbreak. #china #coronavirus,"['china', 'coronavirus']",
https://www.instagram.com/p/B8eDVNbHyPZ/,salpisav,"Yes, let’s spray ourselves with some poisonous chemicals ☠️",,
https://www.instagram.com/p/B8eDVNbHyPZ/,ernestwtf,Stop eating wild animals!!!,,
https://www.instagram.com/p/B8eDVNbHyPZ/,facksonjorrester,We are living in a poorly made zombie video game 😔,,
https://www.instagram.com/p/B8eDVNbHyPZ/,mynameisfredster,What is being sprayed?,,
https://www.instagram.com/p/B8eDVNbHyPZ/,safflick20,A swear this was a portal to another dimension,,
https://www.instagram.com/p/B8eDVNbHyPZ/,liz.liz.marie,my hair is screaming,,
https://www.instagram.com/p/B8eDVNbHyPZ/,kingme_823,God bless America!✊🏿,,
https://www.instagram.com/p/B8eDVNbHyPZ/,isaac_mellow,More will die from the disinfectant than the virus..,,
https://www.instagram.com/p/B8eDVNbHyPZ/,fabian_o_75,I can find that mist at any amusement park in the summer time... who they kidding 🤣🤣🤣,,
https://www.instagram.com/p/B8eDVNbHyPZ/,neicy_necer,Are they spraying LYSOL because thats the only thing I've seen 👀 that says protecting/fighting against human coronavirus on the back of the can 💁,,
https://www.instagram.com/p/B8eDVNbHyPZ/,mm.inkz,Literally spraying Lysol on everyone,,
https://www.instagram.com/p/B8eDVNbHyPZ/,davepadua,What are they spraying on him?? Purell??,,
https://www.instagram.com/p/B8dgm_4Hj1g/,abcnews,RAYS SAY HEY: A group of manta rays approach a free diver in the Maldives. #animals #mantaray,"['animals', 'mantaray']",
https://www.instagram.com/p/B8dgm_4Hj1g/,chrissantana8,Nice,,
https://www.instagram.com/p/B8dgm_4Hj1g/,broymon8152,"Hey guys, I have a high school friend of mine who makes really cool stuff with pipe cleaners! Link in bio!",,
https://www.instagram.com/p/B8dgm_4Hj1g/,jnstphns,Thanks for sharing this. Beautiful,,
https://www.instagram.com/p/B8dgm_4Hj1g/,cynthia_giselle_m,They look like arepas,,
https://www.instagram.com/p/B8dgm_4Hj1g/,jacob_kamila2020,Wow,,
https://www.instagram.com/p/B8dgm_4Hj1g/,cecegoated,𝐀𝐧𝐲𝟏 𝐍𝐞𝐞𝐝𝐬 𝐑𝐄𝐍𝐓 𝐏𝐀𝐈𝐃-𝟎𝐅𝐅 𝟐𝐝𝐚𝐲 𝐇◼️𝐌◼️𝐔,,
https://www.instagram.com/p/B8dgm_4Hj1g/,carolinemoersdorf,My daughter was stung by one in California two weeks ago. Painful!!!,,
https://www.instagram.com/p/B8dgm_4Hj1g/,sandrasimpson859,Manta Ray's aren't aggresive. They only get you if they are stepped on or attacked.,,
https://www.instagram.com/p/B8dgm_4Hj1g/,william_smith1444,Would you like to be my sugarbaby and I will spoil you with everything you need financially.,,
https://www.instagram.com/p/B8dgm_4Hj1g/,cecegoated,𝐜𝐨𝐨𝐥 𝐚𝐧𝐝 𝐚𝐥𝐥 𝐛𝐮𝐭 𝐢𝐟 𝐲𝐨𝐮 𝐧𝐞𝐞𝐝 𝐀 𝐁𝐥𝐋𝐋 𝐂𝐎𝐕𝐄𝐑𝐄𝐃 𝟐𝐝𝐚𝐲 𝐇◼️𝐌◼️𝐔💰,,
https://www.instagram.com/p/B8dgm_4Hj1g/,tamera_piet,WOW!! Nice,,
https://www.instagram.com/p/B8dgm_4Hj1g/,sandy.green.359778,😮😮,,
https://www.instagram.com/p/B8dOiCZFvmK/,abcnews,BEST IN SHOW: Standard poodle Siba got to relax in the winner's circle after taking top honors at the 144th annual Westminster Kennel Club dog show in New York City. (📷: Getty),,
https://www.instagram.com/p/B8dOiCZFvmK/,rockybuchholz,Is that thing supposed to be a dog?,,
https://www.instagram.com/p/B8dOiCZFvmK/,anotherleowolf,This reminded me of Harambe for some reason,,
https://www.instagram.com/p/B8dOiCZFvmK/,tetonyeti,Let the Memes begin.... 🤦‍♂️,,
https://www.instagram.com/p/B8dOiCZFvmK/,jordanreinders,I’m having nightmares tonight.,,
https://www.instagram.com/p/B8dOiCZFvmK/,daury89,Wtf is that thing?,,
https://www.instagram.com/p/B8dOiCZFvmK/,lil.kills,Anybody else on acid right now,,
https://www.instagram.com/p/B8dOiCZFvmK/,missmaddox315,Def a Karen,,
https://www.instagram.com/p/B8dOiCZFvmK/,sleepingbeauty8765,The hours of grooming. 😩This would drive me insane.,,
https://www.instagram.com/p/B8dOiCZFvmK/,lornalash,Beautiful,,
https://www.instagram.com/p/B8dOiCZFvmK/,ekcbrushstrokes,Heavenly being👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,,
https://www.instagram.com/p/B8dOiCZFvmK/,jamie29kenney,I ❤️ Standard Poodles!! Best and Smartest dogs ever!!,,
https://www.instagram.com/p/B8dOiCZFvmK/,davidmorrison56,😢😢😢😢,,
https://www.instagram.com/p/B8dHPZqHmsC/,abcnews,"Bernie Sanders declares victory in the New Hampshire primary

""Our campaign is not just about beating Trump, it is about transforming this country,"" Sanders told supporters after Tuesday's first-in-the-nation New Hampshire primary. https://abcn.ws/2HgGdse",,
https://www.instagram.com/p/B8dHPZqHmsC/,imjustmariohhhh,We gotta get Bernie in office and get Trump out of there,,
https://www.instagram.com/p/B8dHPZqHmsC/,van_dyce,No to socialism,,
https://www.instagram.com/p/B8dHPZqHmsC/,redeyez.213,Commie has no chance,,
https://www.instagram.com/p/B8dHPZqHmsC/,parisaamira,I love him 😍yes vote for Bernie 👏🏽👏🏽,,
https://www.instagram.com/p/B8dHPZqHmsC/,londblu,🤡🤡🤡🤡,,
https://www.instagram.com/p/B8dHPZqHmsC/,jossell.lovell,Love you Bernie. No reason anyone should be against you.,,
https://www.instagram.com/p/B8dHPZqHmsC/,86.brand,No to socialism and communism !!!!!,,
https://www.instagram.com/p/B8dHPZqHmsC/,maryursetta3924,Bernie is not a Democrat and there’s a long road of primaries ahead. The party is diverse and Bernie doesn’t represent all. Free stuff that can’t get passed isn’t as important as bringing the country together after trump. Amy is looking good.,,
https://www.instagram.com/p/B8dHPZqHmsC/,jkjdc02,"In 2016 Bernie got 152000 votes. This year he got a little over 70,000. Half the people that voted for him last time either stayed at home or picked someone else.",,
https://www.instagram.com/p/B8dHPZqHmsC/,johnny_oo7,He looks to old trump will eat him alive. LoL 😊,,
https://www.instagram.com/p/B8dHPZqHmsC/,elenacastillo2778,Anybody but Trump .. Bernie2020 or Pete2020 !!!,,
https://www.instagram.com/p/B8dHPZqHmsC/,alice_28s,👏👏👏🇺🇸,,
https://www.instagram.com/p/B8dCxXkHJfQ/,abcnews,Bernie Sanders declares victory in New Hampshire amid closely fought primary. #berniesanders #politics #election #newhampshire #newhampshireprimary,"['berniesanders', 'politics', 'election', 'newhampshire', 'newhampshireprimary']",
https://www.instagram.com/p/B8dCxXkHJfQ/,enmanueldelrosario,He's socialist. 🇨🇺🇻🇪🚫,,
https://www.instagram.com/p/B8dCxXkHJfQ/,barthajudy,Tell Trump we’re coming for our country 🔥🔥🔥,,
https://www.instagram.com/p/B8dCxXkHJfQ/,florencia3107,you and Pete Buttigieg but the real winner is TRUMP 2020 🇺🇸,,
https://www.instagram.com/p/B8dCxXkHJfQ/,jx8cm,Trump is going to win re-election anyway so it doesn’t matter.,,
https://www.instagram.com/p/B8dCxXkHJfQ/,instadianefeather,I would rather have Bernie even though he is too old than have Trump ever again.,,
https://www.instagram.com/p/B8dCxXkHJfQ/,annasalvatierra,🙏🙏👏❤️😍 Congratulation Bernie. 🙏😇👏❤️😍❤️,,
https://www.instagram.com/p/B8dCxXkHJfQ/,fougete,Go BERNIE Go,,
https://www.instagram.com/p/B8dCxXkHJfQ/,carrie_berrie1373_,You Go Bernie 🙌🏾 wooohooo 🥳💙,,
https://www.instagram.com/p/B8dCxXkHJfQ/,martinrodriguez1920,👍,,
https://www.instagram.com/p/B8dCxXkHJfQ/,edh360,"He better be careful, he'll swallow his dentures.........",,
https://www.instagram.com/p/B8dCxXkHJfQ/,ro.dy49,That old communist is flipped!!,,
https://www.instagram.com/p/B8dCxXkHJfQ/,vikingart,Bernie won the rock/paper / scissors vote count?,,
https://www.instagram.com/p/B8dAx89F6Ba/,abcnews,"Bernie Sanders, following projected New Hampshire primary win: “Let me say tonight that this victory here is the beginning of the end for Donald Trump.” #berniesanders #donaldtrump #politics #newhamsphire #primary","['berniesanders', 'donaldtrump', 'politics', 'newhamsphire', 'primary']",
https://www.instagram.com/p/B8dAx89F6Ba/,saltycarp,"If Sanders went up against Trump, he would lose.",,
https://www.instagram.com/p/B8dAx89F6Ba/,lundservices01,This clown and anyone that supports him is absolutely dreaming if they think Middle America is going to elect a Socialist president😂. California and New York don't pick our President.,,
https://www.instagram.com/p/B8dAx89F6Ba/,drew.trudell,abc jus busted a nut from this but we all know daddy trump runs this country and will for the next 4 years,,
https://www.instagram.com/p/B8dAx89F6Ba/,_re_creativity,Everybody is so obsessed with getting Trump out of office that they’re forgetting about the part where their job is actually to add more value to the country and it’s people. 🙄,,
https://www.instagram.com/p/B8dAx89F6Ba/,davidspedley,"The funny thing is, all of you Trumpers will be crying the blues after he cuts the AHCA [Obamacare], Medicare, Medicaid, Social Security, disability etc...... and your won't be able to blame Obama , or Hillary.🤣🤣🤣",,
https://www.instagram.com/p/B8dAx89F6Ba/,zscorpio,"Huge win for Bernie in a massive field. Congrats to his phenomenal team and hardworking surrogates and supporters. Bernie for president 2020, Well done.”",,
https://www.instagram.com/p/B8dAx89F6Ba/,andre86fame,"🙄🙄🙄🙄😂😂😂😂🤦🏽‍♂️🤦🏽‍♂️ and that quote right there is the problem with the Democratic party... So infatuated with Trump, and removing Trump from office. They fail to focus on their agenda and their policies and how it’s going benefit the US and it’s citizens. For once have a debate and an interview that doesn’t have Trump as the focal point. This is why Trump will be re-elected! Mark my words!",,
